"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.301842266E2,-2.740839031E-3,3.344103694E-3,2.134658396E-3
1.301941916E2,-6.101750769E-4,-1.659357222E-4,-3.696551721E-4
1.302041576E2,-3.117540851E-3,3.471409669E-3,1.910277177E-3
1.302141236E2,-1.796537545E-3,4.326375667E-3,-5.054440117E-4
1.302240886E2,-1.671635080E-3,3.948207013E-3,4.181402619E-4
1.302340546E2,-2.118974924E-3,9.231418371E-3,2.031004289E-3
1.302440196E2,-5.138879642E-4,-7.192029618E-3,-8.782328805E-4
1.302539856E2,-2.722047269E-3,1.026098803E-2,1.288932981E-3
1.302639516E2,-1.711111516E-3,2.254194580E-3,-9.585086373E-4
1.302739166E2,-1.385522075E-3,1.677360572E-2,-4.838360765E-4
1.302838826E2,-3.700586967E-4,5.023737438E-3,8.802349912E-4
1.302938486E2,8.189613000E-4,3.997532651E-3,2.931619994E-3
1.303038136E2,8.663656190E-4,1.158008538E-2,3.820583224E-3
1.303137796E2,-1.668240875E-4,7.776974235E-5,-8.110131603E-4
1.303237446E2,-4.025138915E-4,1.393259875E-2,-2.574558370E-3
1.303337106E2,7.157889195E-4,-3.453796264E-3,-4.232766572E-3
1.303436766E2,-1.396097708E-3,1.876761951E-2,-2.843397669E-5
1.303536416E2,1.625969075E-3,-3.094165586E-3,-7.213875069E-4
1.303636076E2,1.695743762E-3,2.249200596E-3,-2.216486260E-3
1.303735726E2,-7.023923099E-4,1.182390610E-3,-4.083262465E-4
1.303835386E2,1.319916919E-5,1.675341744E-3,-2.123401966E-3
1.303935046E2,-5.134027451E-4,6.294107996E-3,-9.645347018E-5
1.304034696E2,1.994229853E-3,-4.215856316E-4,-1.449339325E-3
1.304134356E2,-1.105241943E-3,-1.073957887E-3,-1.890348736E-3
1.304234016E2,1.689745579E-3,-4.464960657E-3,-4.034725949E-3
1.304333666E2,-5.746348761E-4,1.043010969E-2,-3.103181953E-4
1.304433326E2,-2.725137398E-3,6.900356151E-3,-3.061363474E-3
1.304532976E2,5.222488660E-3,3.978757188E-3,-3.226066474E-3
1.304632636E2,2.810996491E-3,-5.318338051E-3,3.798534162E-4
1.304732296E2,1.221944112E-3,-8.592450060E-3,-5.741640460E-3
1.304831946E2,3.846464679E-4,5.877302960E-3,-1.437705941E-3
1.304931606E2,2.475149231E-3,1.311222906E-3,-1.252655988E-3
1.305031256E2,3.107649973E-3,-4.921905696E-3,7.604274433E-4
1.305130916E2,2.671909751E-3,-9.139131755E-3,-6.908528158E-4
1.305230576E2,1.732080244E-3,1.807791879E-3,9.499207372E-4
1.305330226E2,-1.922646537E-3,-4.435222596E-3,2.454628120E-4
1.305429886E2,4.478334449E-4,-4.001926631E-3,-5.241907202E-4
1.305529546E2,-2.969558816E-3,1.566821011E-3,5.952772917E-4
1.305629196E2,-1.828128006E-3,5.553040653E-3,4.639971303E-5
1.305728856E2,2.286839997E-3,-1.018343493E-2,-1.920035342E-3
1.305828506E2,1.470847521E-3,-7.378061302E-3,1.383217750E-4
1.305928166E2,3.317773342E-3,-2.006543335E-3,-5.481963162E-4
1.306027826E2,-1.412000973E-3,7.607467938E-3,-9.255661862E-4
1.306127476E2,1.453774516E-3,-4.355620593E-3,-1.970466226E-3
1.306227136E2,2.222362906E-3,-1.418953063E-3,5.875001079E-4
1.306326786E2,1.604656689E-3,-9.769703262E-3,-9.655662579E-4
1.306426446E2,-5.109584890E-4,5.148792639E-3,1.842470840E-3
1.306526106E2,8.810004219E-4,-4.375828896E-3,-1.494731288E-3
1.306625756E2,4.777978174E-4,7.547510904E-4,1.967111835E-3
1.306725416E2,-2.375946380E-3,-4.902055487E-3,1.236652606E-4
1.306825076E2,-2.332004718E-3,1.525217434E-3,-2.020179294E-3
1.306924726E2,-1.047460828E-3,-3.681249451E-3,-1.913714805E-4
1.307024386E2,-1.636285800E-3,4.711436573E-3,-2.057448495E-3
1.307124036E2,-1.315594651E-3,1.894911169E-3,1.747490722E-3
1.307223696E2,1.787254587E-3,-2.820215654E-3,5.999346031E-4
1.307323356E2,1.537954900E-3,-1.094329450E-2,-2.926426474E-3
1.307423006E2,-1.508168876E-3,3.139767796E-3,-2.679285128E-3
1.307522666E2,3.281561658E-4,-3.082882380E-3,8.207126521E-4
1.307622316E2,2.058411948E-3,3.853522066E-4,2.587856143E-4
1.307721976E2,-2.401748672E-3,4.658140242E-3,1.324956072E-3
1.307821636E2,-1.868850552E-3,4.866932519E-3,1.832589624E-4
1.307921286E2,-4.198714159E-4,-6.360680563E-4,-2.262532362E-4
1.308020946E2,-9.740749374E-4,1.222552033E-3,-7.644781144E-4
1.308120606E2,-4.160869867E-5,5.548811983E-3,-8.671531104E-4
1.308220256E2,1.925668214E-3,8.456451818E-3,1.507321373E-3
1.308319916E2,3.105318174E-4,3.736297134E-3,-2.712227171E-3
1.308419566E2,1.158216037E-3,-9.493754245E-3,-1.809681999E-3
1.308519226E2,-3.190264106E-3,7.626610342E-3,-4.126376007E-4
1.308618886E2,1.301955897E-3,8.162438869E-3,4.701430909E-3
1.308718536E2,1.745648682E-3,7.738209097E-4,-1.817921409E-3
1.308818196E2,3.636759473E-3,4.260964226E-3,6.819879054E-4
1.308917846E2,1.243946142E-3,7.440474583E-4,6.990830880E-4
1.309017506E2,9.262310341E-4,1.024301071E-2,1.941181370E-3
1.309117166E2,-2.473909408E-4,-3.878166899E-4,9.436014807E-5
1.309216816E2,-1.874849200E-3,3.287611995E-3,1.009688596E-3
1.309316476E2,1.552093308E-3,1.605975442E-3,1.104939030E-3
1.309416126E2,1.585649326E-3,6.988756359E-3,5.818941281E-4
1.309515786E2,1.237289049E-3,7.487893105E-3,-3.551562550E-4
1.309615446E2,2.297759755E-3,-2.687512664E-3,-8.984410670E-4
1.309715096E2,-2.305840608E-3,8.637680672E-3,2.126251813E-3
1.309814756E2,1.852796413E-4,1.612261636E-3,-1.454101875E-3
1.309914406E2,6.061051972E-4,9.055641480E-3,-8.872600738E-4
1.310014066E2,3.880994627E-3,-5.715847947E-3,-2.980238292E-3
1.310113686E2,1.730666030E-3,3.573568771E-3,-3.013769863E-3
1.310213336E2,2.329078503E-3,4.248147365E-3,-3.250424634E-4
1.310312996E2,1.442203764E-3,3.639046336E-3,1.802647137E-3
1.310412656E2,1.675763167E-3,8.798745694E-5,-3.638457041E-3
1.310512306E2,4.484695382E-4,-7.140716538E-3,1.387834782E-4
1.310611966E2,4.141149111E-4,6.216368172E-3,2.333228011E-3
1.310711616E2,1.766907983E-3,2.447506646E-3,-1.185582601E-3
1.310811276E2,3.720070235E-3,-3.318503499E-3,-1.284918515E-3
1.310910936E2,-9.090295061E-4,-5.122721195E-3,-1.968068071E-3
1.311010586E2,-2.919982653E-3,-1.970337471E-3,-2.002689056E-3
1.311110246E2,-2.181463409E-3,9.039341821E-4,-9.870298672E-4
1.311209906E2,2.538989065E-3,-3.381092101E-3,-2.630999079E-3
1.311309556E2,2.433671616E-3,-2.722710138E-3,-9.727705037E-4
1.311409216E2,1.140440814E-3,-5.441531539E-3,-1.740293577E-3
1.311508866E2,-4.082161468E-3,-3.791768104E-4,-4.306393676E-3
1.311608526E2,-4.200492986E-4,-4.735043272E-3,-3.253379837E-3
1.311708186E2,1.699704677E-3,-1.330797654E-2,3.311131150E-4
1.311807836E2,3.726514988E-4,-2.419908764E-3,-1.010054722E-3
1.311907496E2,2.643892542E-3,1.229123562E-3,-7.954477333E-4
1.312007146E2,2.829781268E-3,-9.177977219E-3,-2.859397326E-3
1.312106806E2,-5.252286792E-4,4.828749690E-3,-2.394004259E-3
1.312206466E2,-3.912718967E-4,-8.811428212E-3,1.425235299E-3
1.312306116E2,4.097023513E-3,-3.393460065E-3,-2.221382223E-3
1.312405776E2,-1.446612645E-3,-1.014297642E-2,-1.874106005E-3
1.312505426E2,-7.149963640E-4,4.698931705E-3,1.884801546E-3
1.312605086E2,-8.941954002E-5,1.844821963E-3,4.847777309E-4
1.312704746E2,-8.843964897E-4,-4.990901798E-3,5.357163027E-4
1.312804396E2,-2.082199790E-4,-7.512116805E-3,8.776661707E-4
1.312904056E2,4.843529314E-4,-2.992610214E-3,1.391219441E-3
1.313003706E2,-2.992936876E-3,-4.396095872E-3,5.299530458E-4
1.313103366E2,-3.055868205E-3,3.068655264E-3,1.698289998E-5
1.313203026E2,1.812922768E-3,-3.631857689E-3,-7.534695906E-4
1.313302676E2,1.137568615E-3,-1.864129445E-3,2.608166775E-3
1.313402336E2,-3.166099545E-3,-8.737215772E-3,-2.866892901E-4
1.313501996E2,-5.732280668E-3,1.066103578E-2,2.641064813E-3
1.313601646E2,1.061975956E-3,-6.274005864E-3,-2.706562635E-3
1.313701306E2,-5.591311492E-4,2.170559485E-3,1.076849177E-3
1.313800956E2,-4.360931925E-4,3.164983820E-3,4.552673781E-4
1.313900616E2,9.816344827E-4,3.251892049E-4,3.114067018E-3
1.314000276E2,1.710275188E-3,-6.631253753E-3,-7.887955289E-4
1.314099926E2,1.145143528E-3,-4.631353542E-3,1.402796246E-3
1.314199586E2,-2.562509384E-3,-5.373576656E-3,1.154243364E-4
1.314299236E2,9.277351201E-4,3.816847922E-3,-3.117946617E-4
1.314398896E2,-1.517313067E-3,-2.991523361E-3,-1.104085008E-3
1.314498556E2,-1.160566229E-3,4.155458417E-3,1.340789953E-3
1.314598206E2,1.385948155E-3,-4.283300135E-3,-2.797762398E-3
1.314697866E2,-1.695188228E-3,4.131289199E-3,1.794868731E-4
1.314797526E2,4.705181345E-5,3.335536923E-3,-2.218515147E-4
1.314897176E2,-3.128820099E-4,2.741852310E-3,2.484085038E-3
1.314996836E2,1.943880692E-3,-1.194832264E-3,3.709405195E-3
1.315096486E2,-7.732152008E-4,-4.173644353E-3,2.762819873E-3
1.315196146E2,-1.252317801E-3,-1.035375288E-3,-1.663908770E-4
1.315295806E2,1.980969682E-5,2.062317799E-4,5.597498966E-4
1.315395456E2,-2.175966278E-3,-2.883834066E-3,3.294283524E-3
1.315495116E2,-5.491273478E-4,-6.167408545E-3,-7.933952147E-4
1.315594766E2,7.014931180E-4,1.002619741E-3,1.018885872E-3
1.315694426E2,9.966874495E-4,-1.542153303E-3,-9.088037186E-4
1.315794086E2,1.355148852E-3,-9.175837971E-3,3.484745976E-4
1.315893736E2,7.530320436E-4,-8.902893169E-4,-1.123239053E-4
1.315993396E2,-5.726898089E-4,4.413396120E-3,1.353479922E-3
1.316093046E2,2.286727540E-4,6.350330077E-4,1.392913400E-4
1.316192706E2,-1.741799992E-3,1.096825115E-3,-5.964678712E-5
1.316292366E2,1.061368268E-3,1.598191098E-3,-3.637786431E-4
1.316392016E2,-2.779975533E-3,-4.066618625E-3,-9.435488028E-4
1.316491676E2,8.807424456E-5,-2.857731306E-4,4.513898166E-4
1.316591326E2,-1.765321940E-5,-3.638959490E-3,2.995896502E-4
1.316690986E2,3.409433411E-3,-2.611236647E-3,-6.166929961E-4
1.316790646E2,3.854447743E-3,2.617613878E-3,8.208813379E-4
1.316890296E2,1.815263182E-3,-3.992161248E-3,1.277141273E-3
1.316989956E2,8.059251122E-4,-2.191598294E-3,-1.614252804E-3
1.317089616E2,1.130551100E-3,-7.364311256E-3,-1.226885943E-4
1.317189266E2,4.474502057E-4,-4.782109987E-3,-1.974384533E-3
1.317288926E2,8.052214980E-6,-9.556703269E-3,-4.738045391E-3
1.317388576E2,-1.391971484E-3,6.216134876E-3,-1.696449239E-3
1.317488236E2,3.320353106E-3,1.538758399E-3,-2.088366076E-3
1.317587896E2,3.035128582E-3,-7.645685226E-3,1.791060553E-3
1.317687546E2,2.126168460E-3,-5.712951533E-3,-1.290786779E-3
1.317787206E2,1.231079921E-3,-8.137759753E-3,1.503135543E-3
1.317886856E2,-1.880591735E-4,-2.817586064E-3,1.734757680E-4
1.317986516E2,-2.367948182E-4,-3.469717340E-4,-2.614587545E-3
1.318086176E2,2.142529469E-3,-7.569030393E-3,-1.581700286E-3
1.318185826E2,1.925215591E-3,-4.476035014E-3,-2.096222946E-3
1.318285486E2,-3.023643512E-3,-4.080600571E-3,-3.171629272E-3
1.318385136E2,4.411288537E-4,2.499537775E-3,-4.344322369E-4
1.318484796E2,1.691272482E-4,-1.144153345E-2,-2.120364807E-4
1.318584456E2,-2.394697629E-3,9.533512057E-4,1.819422934E-3
1.318684106E2,-1.856137533E-3,-1.903654891E-3,8.032104815E-4
1.318783766E2,5.028909072E-4,8.753535803E-4,-1.786181005E-3
1.318883426E2,-2.651749644E-3,-7.124983240E-3,-5.897862138E-4
1.318983076E2,-4.411033820E-3,2.865865827E-3,2.695755567E-3
1.319082736E2,-1.779874321E-3,5.817250349E-5,1.404073555E-3
1.319182386E2,1.072105020E-3,-6.138470955E-3,7.361526368E-4
1.319282046E2,2.446037252E-3,-7.003064267E-3,-8.767379331E-4
1.319381706E2,-8.626738563E-4,-5.423277151E-3,-4.639479448E-4
1.319481356E2,1.022357494E-3,2.607862232E-3,3.601551871E-4
1.319581016E2,-2.111118287E-3,2.882489935E-4,-1.321994932E-5
1.319680666E2,-8.481089026E-5,-6.254827604E-3,6.217183545E-5
1.319780326E2,7.716617547E-4,8.819118375E-4,3.427874763E-3
1.319879986E2,-2.849102952E-3,-2.109583467E-3,-1.375620719E-3
1.319979636E2,1.363751478E-3,6.532373838E-3,1.768241171E-3
1.320079337E2,1.163966954E-4,-1.495691598E-3,1.882007113E-3
1.320178987E2,-2.860218287E-3,1.830862835E-3,2.380018355E-3
1.320278647E2,6.068171933E-5,-7.610821165E-3,1.191671938E-3
1.320378307E2,-4.756790586E-4,1.883348217E-3,3.533656010E-3
1.320477957E2,-1.212427858E-3,4.728870001E-3,3.554183990E-3
1.320577617E2,-2.590081189E-3,-1.727697789E-3,1.714206068E-3
1.320677267E2,5.124546587E-4,6.218797993E-3,1.032580622E-3
1.320776927E2,-5.093999207E-4,-7.579305675E-3,-1.015656511E-3
1.320876587E2,-3.602464683E-3,1.008833759E-2,9.025687468E-4
1.320976237E2,-1.872208901E-3,-2.131044399E-3,-1.020499854E-3
1.321075897E2,-2.465923317E-4,3.805052547E-4,2.941678977E-3
1.321175557E2,8.763466030E-5,1.259962097E-2,1.915296540E-3
1.321275207E2,-2.100936603E-3,2.856044797E-3,1.848923159E-3
1.321374867E2,-2.018366940E-4,9.721673094E-3,-1.506926143E-3
1.321474517E2,-8.835457265E-5,-2.422094811E-3,1.085044816E-3
1.321574177E2,-2.249243204E-3,1.473185793E-2,2.771358471E-3
1.321673837E2,-5.311337300E-4,4.522908013E-3,6.336133811E-4
1.321773487E2,-1.235007308E-3,-2.814344480E-4,1.976538915E-4
1.321873147E2,2.715084702E-4,6.959672901E-4,1.547953114E-3
1.321972797E2,2.496708184E-4,6.887018215E-3,-3.071967512E-6
1.322072457E2,9.133419953E-4,9.543577209E-3,-1.868337567E-4
1.322172117E2,2.331475262E-3,-2.762624063E-3,-1.625207020E-3
1.322271767E2,4.645301960E-4,5.047861487E-3,1.485850429E-3
1.322371427E2,1.782529056E-3,1.878965879E-3,-2.773875836E-3
1.322471077E2,4.637315869E-4,1.083479729E-3,-1.998363296E-3
1.322570737E2,9.465627372E-4,1.345268451E-3,-2.254825551E-3
1.322670397E2,-3.588766325E-3,1.045386679E-2,-1.379055437E-3
1.322770047E2,1.131420024E-3,-3.404424060E-3,2.057916718E-4
1.322869707E2,1.807565801E-3,-1.887201099E-3,8.803326637E-6
1.322969367E2,1.160151325E-3,-1.485596411E-3,-7.375469431E-5
1.323069017E2,-7.267016917E-4,1.633422449E-3,-2.415414201E-3
1.323168677E2,4.481617361E-5,1.440875931E-3,-4.437552299E-3
1.323268327E2,8.164853789E-4,1.647735946E-3,-2.056388883E-3
1.323367987E2,3.150213510E-3,-5.918570794E-3,-1.472624019E-3
1.323467647E2,8.370708674E-4,2.518945839E-3,-1.751149539E-3
1.323567297E2,2.148144878E-3,-5.900104996E-3,-4.059577361E-3
1.323666957E2,-1.187869348E-3,9.200217202E-3,-2.228592348E-4
1.323766607E2,3.594901646E-3,-2.317154780E-3,-1.599979820E-3
1.323866267E2,3.034430556E-4,1.384205883E-3,-1.576662064E-3
1.323965927E2,2.667531371E-3,-9.888955392E-3,-1.457086066E-3
1.324065577E2,-1.339530572E-3,6.177596748E-3,-3.471309319E-4
1.324165237E2,2.522851806E-3,1.124780974E-3,-1.075505512E-3
1.324264887E2,5.307612009E-4,-4.417101387E-3,-3.203493077E-3
1.324364547E2,-6.607370451E-4,-5.581169389E-3,6.836568355E-4
1.324464207E2,-1.702911686E-3,4.252463114E-3,1.591219101E-3
1.324563857E2,2.050281502E-3,-5.350096617E-3,-5.327140447E-3
1.324663517E2,2.494519576E-4,-5.713085644E-3,1.943555428E-3
1.324763167E2,-6.682733074E-4,-1.319789980E-2,1.434092643E-3
1.324862827E2,1.802560873E-4,6.405206863E-3,2.858741209E-3
1.324962487E2,3.520301543E-4,-3.561673220E-3,2.289623721E-3
1.325062137E2,8.183438331E-5,1.109578647E-3,-3.132070880E-3
1.325161797E2,1.370803919E-3,-9.982487187E-3,-9.320335230E-4
1.325261457E2,-5.352056585E-3,8.478467353E-3,3.757718951E-4
1.325361107E2,-1.635615248E-3,7.617734373E-3,-3.038668656E-4
1.325460767E2,6.757695228E-4,-7.639518473E-3,-8.680508472E-4
1.325560417E2,6.416807882E-4,-1.018576697E-2,9.375723312E-4
1.325660077E2,-1.424807590E-3,-9.774198988E-4,1.789943199E-3
1.325759737E2,-3.446293995E-4,1.900125644E-3,-1.770436764E-3
1.325859387E2,-1.628772821E-3,2.818895504E-3,-1.201400766E-3
1.325959047E2,-3.384328447E-3,2.288127551E-3,3.024236998E-3
1.326058697E2,-1.470488496E-3,7.319859229E-3,2.705434570E-3
1.326158357E2,3.039841307E-3,3.731249832E-3,-3.622605873E-4
1.326258017E2,-5.728388205E-4,5.239841528E-3,6.477072602E-4
1.326357667E2,-1.517728437E-3,-8.128162473E-3,3.207803937E-3
1.326457327E2,-4.933976103E-3,5.603607744E-3,2.029135590E-3
1.326556977E2,-1.003150363E-3,6.103216670E-3,1.811821712E-3
1.326656637E2,1.094808802E-3,-6.037784042E-4,3.032840323E-3
1.326756297E2,-5.161371082E-4,7.792011602E-4,1.131077181E-3
1.326855947E2,-2.739739604E-3,1.013620757E-2,8.381635416E-5
1.326955607E2,-5.074776709E-4,1.070008730E-3,1.636439236E-3
1.327055267E2,2.038971055E-3,1.746961498E-4,-1.061743242E-4
1.327154917E2,1.055160537E-4,8.372906595E-4,-5.211215466E-5
1.327254577E2,6.292574108E-5,1.525948662E-2,-1.301557058E-4
1.327354227E2,-5.360189825E-4,7.046563551E-3,9.894371033E-4
1.327453887E2,4.688254558E-4,-3.521750914E-4,-1.083710929E-3
1.327553547E2,-1.573552843E-3,2.012179233E-3,2.286785748E-3
1.327653197E2,-2.676286269E-3,1.166596077E-2,6.441933219E-4
1.327752857E2,-2.587071154E-3,1.001453493E-2,-1.302577322E-3
1.327852507E2,1.614192966E-3,6.123073399E-3,4.885679577E-3
1.327952167E2,-2.320894040E-3,1.265467261E-3,2.840638161E-3
1.328051827E2,-1.971435733E-3,1.510288939E-2,2.014625352E-3
1.328151477E2,-2.043874003E-3,1.044990495E-4,-2.242703922E-3
1.328251137E2,-5.048029125E-4,1.373741776E-3,-5.788474227E-4
1.328350787E2,-1.782993786E-4,-3.541121958E-3,7.396836882E-4
1.328450447E2,-3.053322434E-4,5.458232015E-3,-3.937577130E-4
1.328550107E2,5.988110788E-4,2.469366184E-3,4.848191165E-4
1.328649757E2,-9.019342251E-4,-3.721287940E-4,-1.194945537E-3
1.328749417E2,1.956170425E-3,-7.597817108E-3,-2.890580101E-3
1.328849077E2,-1.652496867E-4,5.102966446E-3,-1.049960614E-3
1.328948727E2,-2.624550834E-4,8.445716812E-4,-6.656664773E-4
1.329048387E2,5.882997066E-4,3.537359182E-3,-3.164406400E-3
1.329148037E2,2.222415060E-3,4.362938926E-3,-3.007093910E-4
1.329247697E2,-3.036309499E-3,-3.345424775E-3,-4.077994730E-3
1.329347357E2,-1.128421165E-3,7.821742445E-3,-1.631881110E-3
1.329447007E2,1.607256941E-3,-5.715548061E-3,-2.176722512E-3
1.329546667E2,-1.075345092E-3,-8.877519518E-3,-1.052602311E-3
1.329646317E2,7.783425972E-4,-7.603263017E-3,-2.886393340E-4
1.329745977E2,-3.537670709E-4,4.689355381E-3,-2.628066577E-4
1.329845637E2,2.855088562E-3,-4.973525647E-3,-4.256283864E-3
1.329945287E2,5.368580110E-3,-1.239389088E-2,1.702273032E-3
1.330044947E2,-3.725336865E-5,-8.656800725E-3,1.520555350E-3
1.330144566E2,5.417177454E-4,3.023557598E-3,2.134759561E-4
1.330244216E2,2.075753640E-3,-1.036771294E-2,-1.924132695E-3
1.330343876E2,-2.835406922E-4,-3.643764183E-3,8.181242156E-4
1.330443526E2,9.603193030E-4,-8.994599804E-3,8.978118422E-5
1.330543186E2,-2.127083484E-3,-7.625027793E-4,-4.950489383E-4
1.330642846E2,4.102895036E-5,-1.504399162E-2,-5.055168294E-4
1.330742496E2,-6.777578965E-4,-4.453526344E-5,1.568553038E-3
1.330842156E2,-1.600120217E-3,-9.044492617E-3,-3.234410426E-3
1.330941806E2,-3.645427991E-3,-7.210372947E-3,-4.487439874E-4
1.331041466E2,-1.887816004E-3,-1.141774282E-2,-3.747069277E-4
1.331141126E2,-1.985554583E-3,-1.454323996E-3,1.639441703E-3
1.331240776E2,-5.660625175E-4,-3.717215266E-3,2.085661050E-3
1.331340436E2,7.149181329E-4,-6.154007278E-3,-1.558075892E-3
1.331440096E2,2.817318309E-3,-5.577419885E-3,-1.944536343E-3
1.331539746E2,-4.080535378E-3,-1.534475246E-3,2.906944370E-3
1.331639406E2,-1.516710036E-3,-7.985183969E-3,2.065119101E-3
1.331739056E2,-1.678630244E-3,-4.833599087E-3,-5.129503552E-5
1.331838716E2,-3.686121199E-3,-4.239181522E-3,2.704810351E-3
1.331938376E2,1.509613357E-4,1.486614696E-3,1.984158996E-3
1.332038026E2,-2.932226751E-3,-4.046745598E-3,1.614921261E-3
1.332137686E2,-8.874572814E-6,-4.326643888E-3,4.340134095E-3
1.332237336E2,-2.888770308E-3,-8.011016995E-3,4.291521385E-3
1.332336996E2,-2.805413213E-3,1.468556002E-5,1.377224689E-3
1.332436656E2,1.652631909E-6,8.743950166E-3,3.031828441E-3
1.332536306E2,2.303689020E-3,-5.079454742E-3,7.332267705E-5
1.332635966E2,2.241159324E-3,1.099513960E-3,2.620213432E-3
1.332735616E2,-2.318438608E-3,-1.448065857E-3,3.984550945E-3
1.332835276E2,-2.773978747E-3,4.092840943E-3,1.915175002E-3
1.332934936E2,1.032211352E-3,-8.817631751E-3,1.551919850E-3
1.333034586E2,-2.492084168E-3,4.590594210E-3,2.810111502E-3
1.333134246E2,-1.570242457E-4,2.305335365E-3,1.474003773E-3
1.333233906E2,7.642172277E-4,5.724203773E-3,-1.591186505E-3
1.333333556E2,-1.129554585E-5,7.036076859E-3,4.068030510E-3
1.333433216E2,1.752753742E-4,6.069206167E-3,-8.435441414E-4
1.333532866E2,-1.269489527E-3,3.188730683E-3,6.297164946E-4
1.333632526E2,-1.610700507E-3,-5.123221781E-3,-1.082520816E-3
1.333732186E2,-1.622418407E-3,1.137719117E-2,2.512214240E-3
1.333831836E2,2.974367933E-3,-5.285362713E-3,1.820872421E-3
1.333931496E2,3.229249269E-4,8.905557916E-3,3.963119350E-3
1.334031146E2,-4.863329232E-4,6.986841094E-3,-1.043322496E-3
1.334130806E2,4.651703872E-3,7.180186920E-3,-1.091259415E-3
1.334230466E2,2.851743950E-3,1.728728646E-3,8.600914152E-4
1.334330116E2,3.282110672E-3,-2.727006096E-3,-7.700294373E-4
1.334429776E2,4.191417247E-4,3.466408700E-3,1.949538011E-3
1.334529426E2,3.790171118E-3,3.129518824E-3,2.061656909E-3
1.334629086E2,8.833305910E-4,6.438762881E-3,-8.835328626E-4
1.334728746E2,2.970982576E-3,2.245881828E-3,-1.354113454E-3
1.334828396E2,-1.715824008E-3,-9.566743392E-4,7.921346696E-4
1.334928056E2,1.658135094E-3,8.618720807E-3,-1.305370941E-3
1.335027716E2,2.886289032E-3,2.234904096E-3,-8.249229286E-4
1.335127366E2,7.781307213E-4,-1.583536388E-3,-7.159996312E-4
1.335227026E2,-1.646038145E-4,-1.582282945E-3,-2.616767772E-3
1.335326676E2,1.412786078E-3,-3.485910129E-3,-2.437004354E-3
1.335426336E2,7.850700058E-4,1.363367075E-3,-1.418303698E-3
1.335525996E2,1.417038031E-3,4.339982290E-3,-1.308048842E-3
1.335625646E2,8.621742018E-4,3.381162533E-4,7.908881526E-4
1.335725306E2,2.247550990E-3,-2.108796034E-3,-2.096777316E-3
1.335824956E2,1.312254462E-3,-7.216286380E-3,-7.856217562E-4
1.335924616E2,-2.973601222E-4,-2.954429248E-3,2.768899314E-3
1.336024276E2,8.303807117E-4,-1.882706187E-3,3.451071680E-4
1.336123926E2,4.223845899E-4,-4.441204946E-3,-1.077287132E-3
1.336223586E2,2.850797260E-3,-1.367218886E-2,-1.097685890E-3
1.336323246E2,8.829873987E-4,-3.677878296E-3,-1.093158498E-3
1.336422896E2,2.507935278E-4,-3.460261039E-3,1.788820140E-3
1.336522556E2,1.336297952E-3,-1.177225355E-2,-3.246951150E-3
1.336622206E2,-7.816110738E-4,6.775891874E-3,3.192245262E-3
1.336721866E2,7.459521294E-5,-8.857928216E-3,-7.039331831E-5
1.336821526E2,-2.917683683E-3,8.775769733E-3,5.204225308E-4
1.336921176E2,-1.137360930E-3,-1.486883964E-2,-1.863106620E-3
1.337020836E2,-2.692045644E-3,4.287029617E-3,9.215738392E-4
1.337120496E2,-1.122111920E-3,-8.402399719E-3,3.131997772E-3
1.337220146E2,4.394380376E-4,-6.947981194E-3,1.964831492E-3
1.337319806E2,-1.318514347E-3,-2.586534247E-4,2.327287570E-3
1.337419456E2,-3.725215793E-4,-1.148894895E-3,2.015566221E-3
1.337519116E2,-1.246038359E-3,2.806698205E-3,4.845174495E-3
1.337618776E2,1.857015304E-3,-2.050462062E-4,2.577696927E-3
1.337718426E2,2.178725321E-3,-1.320111798E-3,5.879750475E-3
1.337818086E2,-1.526563894E-3,-2.612522803E-3,3.963686526E-3
