"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.641686321E2,3.201841736E-1,1.326391754E0,9.931547241E0
3.641785971E2,6.855743408E-2,1.321302338E0,9.880952454E0
3.641885631E2,2.844085693E-1,1.293160858E0,9.735455017E0
3.641985291E2,1.055305481E-1,1.307830353E0,9.801467743E0
3.642084941E2,1.426533508E-1,1.313368835E0,9.842632141E0
3.642184592E2,3.103047180E-1,1.283730469E0,9.959688721E0
3.642284242E2,1.640588379E-1,1.319206696E0,9.902807007E0
3.642383902E2,1.728904724E-1,1.307680664E0,9.846673737E0
3.642483552E2,1.686991882E-1,1.299896851E0,9.812844086E0
3.642583212E2,7.768844604E-2,1.338217163E0,9.886940002E0
3.642682872E2,2.152523804E-1,1.327738953E0,9.888287201E0
3.642782522E2,2.758763123E-1,1.278341675E0,9.967622223E0
3.642882182E2,1.285826111E-1,1.351240082E0,9.884844360E0
3.642981832E2,1.767823792E-1,1.275497589E0,9.847571869E0
3.643081492E2,1.167572021E-1,1.326242065E0,9.792785797E0
3.643181142E2,1.041833496E-1,1.317260742E0,9.832602997E0
3.643280802E2,2.404000854E-1,1.365011444E0,9.886191559E0
3.643380462E2,1.724414062E-1,1.322948914E0,9.944570160E0
3.643480112E2,2.136058044E-1,1.264121246E0,9.810299377E0
3.643579772E2,1.318757629E-1,1.302142181E0,9.800120544E0
3.643679422E2,1.501377869E-1,1.324445801E0,9.797725525E0
3.643779082E2,1.460961914E-1,1.338067474E0,9.940528564E0
3.643878732E2,3.080593872E-1,1.340911560E0,9.933343506E0
3.643978392E2,1.758842468E-1,1.340163116E0,9.910291443E0
3.644078042E2,1.046324158E-1,1.328487396E0,9.790241089E0
3.644177702E2,1.558259583E-1,1.330732727E0,9.774074707E0
3.644277362E2,6.122268677E-2,1.303339691E0,9.837692413E0
3.644377012E2,2.445913696E-1,1.322499847E0,9.896520081E0
3.644476672E2,2.177970886E-1,1.314266968E0,9.874515839E0
3.644576322E2,2.640509033E-1,1.322948914E0,9.838590546E0
3.644675982E2,1.210981750E-1,1.303339691E0,9.792187042E0
3.644775632E2,2.218386841E-1,1.365610199E0,9.785750427E0
3.644875292E2,3.412902832E-2,1.321601715E0,9.856104126E0
3.644974952E2,3.586541748E-1,1.390608215E0,9.930798798E0
3.645074602E2,1.678010559E-1,1.325792999E0,9.887389069E0
3.645174262E2,1.911524963E-1,1.328786774E0,9.784702606E0
3.645273912E2,1.184037781E-1,1.277742920E0,9.739047546E0
3.645373572E2,1.246907043E-1,1.376537476E0,9.799521790E0
3.645473222E2,1.755848694E-1,1.329535217E0,9.870324554E0
3.645572882E2,2.339634705E-1,1.342707825E0,9.890233154E0
3.645672532E2,1.703457642E-1,1.378034363E0,9.897567902E0
3.645772192E2,1.640588379E-1,1.326840820E0,9.768835602E0
3.645871852E2,1.890568542E-1,1.266965332E0,9.830956421E0
3.645971502E2,1.583706665E-1,1.323098602E0,9.828112335E0
3.646071162E2,1.637594604E-1,1.357227631E0,9.926158447E0
3.646170812E2,3.233276367E-1,1.375339966E0,9.879455566E0
3.646270472E2,1.245410156E-1,1.370998993E0,9.858499146E0
3.646370122E2,2.258802795E-1,1.352437592E0,9.749525757E0
3.646469782E2,-5.149291992E-2,1.347497864E0,9.837393036E0
3.646569442E2,3.670367432E-1,1.315015411E0,9.836345215E0
3.646669092E2,1.977388000E-1,1.304686890E0,9.966424713E0
3.646768752E2,2.653981018E-1,1.328936462E0,9.865085449E0
3.646868402E2,6.960525513E-2,1.282682648E0,9.827812958E0
3.646968062E2,2.577639771E-1,1.372645569E0,9.755363617E0
3.647067712E2,8.262817383E-2,1.368454285E0,9.868378601E0
3.647167372E2,2.474354553E-1,1.374591522E0,9.912387085E0
3.647267032E2,2.242337036E-1,1.309027863E0,9.972561951E0
3.647366682E2,2.094145203E-1,1.367107086E0,9.868228912E0
3.647466342E2,9.834548950E-2,1.322799225E0,9.829160156E0
3.647565992E2,1.935475159E-1,1.344204712E0,9.773326263E0
3.647665652E2,1.408570862E-1,1.305285645E0,9.888736267E0
3.647765302E2,3.138972473E-1,1.382674713E0,9.913883972E0
3.647864962E2,1.983375549E-1,1.311123505E0,9.967023468E0
3.647964612E2,2.989283752E-1,1.314865723E0,9.836794281E0
3.648064272E2,1.571731567E-2,1.315165100E0,9.869426422E0
3.648163932E2,1.106199646E-1,1.441352692E0,9.805659027E0
3.648263582E2,1.511856079E-1,1.331331482E0,9.922865295E0
3.648363242E2,3.388952637E-1,1.357077942E0,9.910890198E0
3.648462892E2,1.022373962E-1,1.339414673E0,9.915979614E0
3.648562552E2,1.170565796E-1,1.365759888E0,9.782457275E0
3.648662202E2,1.233435059E-1,1.282532959E0,9.824070740E0
3.648761862E2,2.125579834E-1,1.311871948E0,9.834848328E0
3.648861522E2,1.484912109E-1,1.386117554E0,9.939181366E0
3.648961172E2,2.929408264E-1,1.365011444E0,9.882449341E0
3.649060832E2,1.363664246E-1,1.330732727E0,9.884544983E0
3.649160482E2,2.311193848E-1,1.329086151E0,9.776020660E0
3.649260142E2,-3.891906738E-2,1.409169617E0,9.819131012E0
3.649359792E2,2.082170105E-1,1.375789032E0,9.835896149E0
3.649459452E2,2.630030823E-1,1.334924011E0,9.945318604E0
3.649559112E2,2.848576355E-1,1.343605957E0,9.855355682E0
3.649658762E2,1.323248291E-1,1.343156891E0,9.798473969E0
3.649758422E2,1.463955688E-1,1.291514282E0,9.743089142E0
3.649858072E2,1.398092651E-1,1.389859772E0,9.814939728E0
3.649957732E2,1.398092651E-1,1.351689148E0,9.855355682E0
3.650057382E2,2.520758057E-1,1.393152924E0,9.907896423E0
3.650157042E2,1.556762695E-1,1.363813934E0,9.815239105E0
3.650256702E2,2.227368164E-1,1.364263000E0,9.782307587E0
3.650356352E2,8.352630615E-2,1.323248291E0,9.741292877E0
3.650456012E2,1.772314453E-1,1.359472961E0,9.814340973E0
3.650555662E2,1.902543640E-1,1.299298096E0,9.869426422E0
3.650655322E2,1.796264648E-1,1.385369110E0,9.884994049E0
3.650754972E2,2.514770508E-1,1.355730743E0,9.824968872E0
3.650854632E2,1.082249451E-1,1.335971832E0,9.841584320E0
3.650954282E2,1.107696533E-1,1.347048798E0,9.798623657E0
3.651053942E2,1.571731567E-1,1.411115570E0,9.884694672E0
3.651153602E2,2.788700867E-1,1.371448059E0,9.891879730E0
3.651253252E2,2.794688416E-1,1.323397980E0,9.889035645E0
3.651352912E2,1.082249451E-1,1.306782532E0,9.805060272E0
3.651452562E2,2.061213684E-1,1.346450043E0,9.759704590E0
3.651552222E2,1.710942078E-1,1.320404205E0,9.852661285E0
3.651651872E2,2.049238586E-1,1.343456268E0,9.936337280E0
3.651751532E2,1.740879822E-1,1.372645569E0,9.975705414E0
3.651851192E2,2.255809021E-1,1.376238098E0,9.858349457E0
3.651950842E2,1.833686829E-1,1.334325256E0,9.828262024E0
3.652050502E2,1.484912109E-1,1.411864014E0,9.815837860E0
3.652150152E2,8.592132568E-2,1.351090393E0,9.861193542E0
3.652249811E2,4.007167053E-1,1.320404205E0,9.919721832E0
3.652349461E2,1.386117554E-1,1.336570587E0,9.941127319E0
3.652449121E2,2.624043274E-1,1.329984283E0,9.814191284E0
3.652548781E2,7.035369873E-2,1.361568604E0,9.806108093E0
3.652648431E2,1.884580994E-1,1.310225372E0,9.835596771E0
3.652748091E2,7.499404907E-2,1.444645844E0,9.957293701E0
3.652847741E2,3.863465881E-1,1.403032379E0,9.877808990E0
3.652947401E2,8.801696777E-2,1.351090393E0,9.951755219E0
3.653047051E2,2.598596191E-1,1.332978058E0,9.850266266E0
3.653146711E2,-1.242416382E-2,1.273252258E0,9.834548950E0
3.653246361E2,2.656974792E-1,1.396895142E0,9.784552917E0
3.653346021E2,2.080673218E-1,1.325194244E0,9.893526306E0
3.653445681E2,8.427474976E-2,1.452279968E0,9.887239380E0
3.653545331E2,2.222877502E-1,1.327439575E0,9.805359650E0
3.653644991E2,1.621128845E-1,1.347198486E0,9.834998016E0
3.653744641E2,1.493893433E-1,1.363963623E0,9.853260040E0
3.653844301E2,1.660047913E-1,1.420845337E0,9.840985565E0
3.653943951E2,2.761756897E-1,1.326840820E0,9.870324554E0
3.654043611E2,1.851649475E-1,1.355281677E0,9.791737976E0
3.654143271E2,1.100212097E-1,1.341959381E0,9.774224396E0
3.654242921E2,1.113684082E-1,1.353036346E0,9.748777313E0
3.654342581E2,1.871109009E-1,1.350791016E0,9.824370117E0
3.654442231E2,1.740879822E-1,1.360071716E0,9.902507629E0
3.654541891E2,1.859133911E-1,1.424138489E0,9.914632416E0
3.654641541E2,2.321672058E-1,1.367406464E0,9.789342957E0
3.654741201E2,1.471440125E-1,1.400487671E0,9.817783813E0
3.654840861E2,1.145118713E-1,1.276695099E0,9.815538483E0
3.654940511E2,2.273771667E-1,1.368603973E0,9.877958679E0
3.655040171E2,2.658471680E-1,1.313817902E0,9.874665527E0
3.655139821E2,2.007325745E-1,1.351539459E0,9.915530548E0
3.655239481E2,1.468446350E-1,1.380130005E0,9.760003967E0
3.655339131E2,1.737886047E-1,1.338815918E0,9.779164124E0
3.655438791E2,8.681945801E-2,1.413959656E0,9.843829651E0
3.655538451E2,1.963916016E-1,1.377734985E0,9.960137787E0
3.655638101E2,2.579136658E-1,1.387015686E0,9.992620239E0
3.655737761E2,2.071691895E-1,1.269510040E0,9.906100159E0
3.655837411E2,2.125579834E-1,1.332079926E0,9.779014435E0
3.655937071E2,-1.496887207E-3,1.323996735E0,9.784852295E0
3.656036721E2,3.272195435E-1,1.454375610E0,9.738598480E0
3.656136381E2,2.685415649E-1,1.348845062E0,9.899214478E0
3.656236031E2,3.320095825E-1,1.448088684E0,9.925709381E0
3.656335691E2,7.723937988E-2,1.402134247E0,9.929601288E0
3.656435351E2,1.966909790E-1,1.248553619E0,9.867779846E0
3.656535001E2,3.308120728E-2,1.347048798E0,9.959838409E0
3.656634661E2,1.327738953E-1,1.347348175E0,9.875563660E0
3.656734311E2,1.459465027E-1,1.369651794E0,9.916578369E0
3.656833971E2,2.507286072E-1,1.284329224E0,9.857601013E0
3.656933631E2,1.832189941E-1,1.379082184E0,9.814790039E0
3.657033281E2,1.442999268E-1,1.419797516E0,9.763596497E0
3.657132941E2,6.915618896E-2,1.397194519E0,9.836794281E0
3.657232591E2,2.363584900E-1,1.381327515E0,9.909842377E0
3.657332251E2,2.405497742E-1,1.350042572E0,9.971214752E0
3.657431901E2,2.125579834E-1,1.324745178E0,9.833950195E0
3.657531561E2,1.703457642E-1,1.330732727E0,9.713301086E0
3.657631211E2,-6.137237549E-3,1.353934479E0,9.727222137E0
3.657730871E2,1.402583313E-1,1.409319305E0,9.785001984E0
3.657830531E2,2.499801636E-1,1.402583313E0,9.860744476E0
3.657930181E2,7.933502197E-2,1.382075958E0,9.949958954E0
3.658029841E2,2.718347168E-1,1.315165100E0,9.891879730E0
3.658129491E2,1.803749084E-1,1.352287903E0,9.807604980E0
3.658229151E2,-2.080673218E-2,1.331032104E0,9.821376343E0
3.658328801E2,9.580078125E-2,1.407822418E0,9.855804749E0
3.658428461E2,3.194357300E-1,1.308429108E0,9.916129303E0
3.658528121E2,1.965412903E-1,1.381477203E0,9.849817200E0
3.658627771E2,1.667532349E-1,1.400337982E0,9.802515564E0
3.658727431E2,1.110690308E-1,1.347198486E0,9.812395020E0
3.658827081E2,2.779719543E-1,1.330583038E0,9.836943970E0
3.658926741E2,2.606080627E-1,1.378184052E0,9.878557434E0
3.659026391E2,1.142124939E-1,1.316512299E0,9.900262299E0
3.659126051E2,2.630030823E-1,1.360820160E0,9.831405487E0
3.659225711E2,8.083190918E-2,1.371298370E0,9.850565643E0
3.659325361E2,2.326162720E-1,1.381177826E0,9.823172607E0
3.659425021E2,4.415817261E-2,1.376088409E0,9.942474518E0
3.659524671E2,3.511697388E-1,1.363364868E0,9.965825958E0
3.659624331E2,2.311193848E-1,1.341660004E0,1.000190094E1
3.659723981E2,2.095642090E-1,1.332528992E0,9.845027161E0
3.659823641E2,8.143066406E-2,1.305285645E0,9.827812958E0
3.659923291E2,1.169068909E-1,1.346150665E0,9.853110352E0
3.660022951E2,1.803749084E-1,1.446142731E0,9.931547241E0
3.660122611E2,2.553689575E-1,1.394649811E0,9.951455841E0
3.660222261E2,1.278341675E-1,1.397194519E0,9.937834167E0
3.660321921E2,3.287164307E-1,1.305734711E0,9.755962372E0
3.660421571E2,2.395019531E-2,1.321152649E0,9.824968872E0
3.660521231E2,1.389111328E-1,1.357976074E0,9.767338715E0
3.660620881E2,1.348695374E-1,1.353186035E0,9.876910858E0
3.660720541E2,2.260299683E-1,1.381776581E0,9.819430389E0
3.660820201E2,1.184037781E-1,1.375639343E0,9.791737976E0
3.660919851E2,5.897735596E-2,1.431772614E0,9.739197235E0
3.661019511E2,3.787124634E-2,1.353186035E0,9.780661011E0
3.661119161E2,2.502795410E-1,1.391057281E0,9.823022919E0
3.661218821E2,6.616241455E-2,1.358425140E0,9.942923584E0
3.661318471E2,2.770738220E-1,1.355730743E0,9.810449066E0
3.661418131E2,1.249900818E-1,1.284927979E0,9.773326263E0
3.661517791E2,2.245330811E-2,1.419198761E0,9.714947662E0
3.661617441E2,2.200424194E-2,1.418150940E0,9.830507355E0
3.661717101E2,1.830693054E-1,1.411714325E0,9.878856812E0
3.661816751E2,2.842588806E-1,1.363364868E0,9.946965179E0
3.661916411E2,7.679031372E-2,1.306632843E0,9.814939728E0
3.662016061E2,1.872605896E-1,1.305884399E0,9.769584045E0
3.662115721E2,1.788780212E-1,1.327439575E0,9.736502838E0
3.662215380E2,1.311273193E-1,1.453028412E0,9.865534515E0
3.662315030E2,2.278262329E-1,1.379531250E0,9.894125061E0
3.662414690E2,1.495390320E-1,1.405427399E0,9.998907166E0
3.662514340E2,2.255809021E-1,1.416654053E0,9.826316071E0
3.662614000E2,5.733078003E-2,1.309776306E0,9.839338989E0
3.662713650E2,1.115180969E-1,1.254690857E0,9.805808716E0
3.662813310E2,1.568737793E-1,1.317560120E0,9.898615723E0
3.662912970E2,2.805166626E-1,1.386416931E0,9.888287201E0
3.663012620E2,2.092648315E-1,1.397194519E0,9.882000275E0
3.663112280E2,1.948947144E-1,1.394799500E0,9.829758911E0
3.663211930E2,3.517684937E-2,1.396296387E0,9.893226929E0
3.663311590E2,1.965412903E-1,1.361867981E0,9.889933777E0
3.663411240E2,2.594105530E-1,1.347198486E0,9.921667786E0
3.663510900E2,1.658551025E-1,1.240919495E0,9.890831909E0
3.663610560E2,1.914518738E-1,1.326541443E0,9.798324280E0
3.663710210E2,1.014889526E-1,1.398092651E0,9.731114044E0
3.663809870E2,1.423539734E-1,1.455423431E0,9.768685913E0
3.663909520E2,1.422042847E-1,1.450334015E0,9.866432648E0
3.664009180E2,2.327659607E-1,1.403331757E0,9.938133545E0
3.664108830E2,1.323248291E-1,1.330283661E0,9.878258057E0
3.664208490E2,1.333726501E-1,1.351240082E0,9.777966614E0
3.664308140E2,4.864883423E-2,1.329235840E0,9.716594238E0
3.664407800E2,2.782713318E-1,1.403780823E0,9.744136963E0
3.664507460E2,1.719923401E-1,1.377285919E0,9.854307861E0
3.664607110E2,1.707948303E-1,1.457668762E0,9.929900665E0
3.664706770E2,2.110610962E-1,1.363813934E0,9.900411987E0
3.664806420E2,1.889071655E-1,1.374441833E0,9.812844086E0
3.664906080E2,7.843688965E-2,1.261277161E0,9.798174591E0
3.665005730E2,-1.945953369E-3,1.378333740E0,9.817783813E0
3.665105390E2,1.748364258E-1,1.387464752E0,9.838291168E0
3.665205050E2,2.600093079E-1,1.403930511E0,9.841734009E0
3.665304700E2,1.932481384E-1,1.390907593E0,9.889784088E0
3.665404360E2,1.276844788E-1,1.299148407E0,9.841434631E0
3.665504010E2,9.520202637E-2,1.325493622E0,9.901759186E0
3.665603670E2,2.809657288E-1,1.323996735E0,9.846673737E0
3.665703320E2,1.091230774E-1,1.292412415E0,9.963430939E0
3.665802980E2,2.565664673E-1,1.396146698E0,9.886640625E0
3.665902640E2,2.215393066E-2,1.386716309E0,9.843380585E0
3.666002290E2,2.757266235E-1,1.395098877E0,9.812544708E0
3.666101950E2,3.308120728E-2,1.342408447E0,9.931547241E0
3.666201600E2,3.550616455E-1,1.343306580E0,9.962383118E0
3.666301260E2,1.505868530E-1,1.356479187E0,9.960287476E0
3.666400910E2,2.676434326E-1,1.357227631E0,9.831405487E0
3.666500570E2,9.265731812E-2,1.378483429E0,9.818382568E0
3.666600230E2,2.580633545E-1,1.416803741E0,9.761800232E0
3.666699880E2,1.534309387E-1,1.403631134E0,9.887538757E0
3.666799540E2,2.368075562E-1,1.414259033E0,9.916877747E0
3.666899190E2,1.877096558E-1,1.348695374E0,9.924062805E0
3.666998850E2,2.980302429E-1,1.387913818E0,9.761949921E0
3.667098500E2,9.235794067E-2,1.390159149E0,9.727371826E0
3.667198160E2,1.930984497E-1,1.447489929E0,9.722881165E0
3.667297820E2,1.299298096E-1,1.423689423E0,9.902208252E0
3.667397470E2,3.326083374E-1,1.361867981E0,9.878258057E0
3.667497130E2,1.103205872E-1,1.305734711E0,9.937684479E0
3.667596780E2,1.456471252E-1,1.325044556E0,9.770781555E0
3.667696440E2,7.379653931E-2,1.362915802E0,9.783056030E0
3.667796090E2,2.832110596E-1,1.439855804E0,9.694290619E0
3.667895750E2,1.755848694E-1,1.372645569E0,9.857601013E0
3.667995410E2,3.370989990E-1,1.350192261E0,9.834698639E0
3.668095060E2,2.847079468E-1,1.338815918E0,9.816885681E0
3.668194720E2,1.899549866E-1,1.294807434E0,9.780211945E0
3.668294370E2,1.895059204E-1,1.438658295E0,9.836644592E0
3.668394030E2,1.416055298E-1,1.348096619E0,9.954000549E0
3.668493680E2,1.100212097E-1,1.471140747E0,1.011147308E1
3.668593340E2,2.709365845E-1,1.318009186E0,9.946216736E0
3.668693000E2,2.544708252E-3,1.470541992E0,1.006551865E1
3.668792650E2,1.004411316E-1,1.274898834E0,9.834848328E0
3.668892310E2,2.441423035E-1,1.364861755E0,9.907297668E0
3.668991960E2,4.520599365E-2,1.461261292E0,9.920470276E0
3.669091620E2,1.917512512E-1,1.311422882E0,9.956245880E0
3.669191270E2,4.420307922E-1,1.326691132E0,9.931547241E0
3.669290930E2,1.335223389E-1,1.306183777E0,9.819430389E0
3.669390580E2,4.040098572E-1,1.338965607E0,9.744586029E0
3.669490240E2,-1.502874756E-1,1.459315338E0,9.857301636E0
3.669589900E2,3.703298950E-1,1.351240082E0,9.821226654E0
3.669689550E2,2.231858826E-1,1.463207245E0,9.928403778E0
3.669789210E2,1.814227295E-1,1.395098877E0,9.796677704E0
3.669888860E2,1.953437805E-1,1.346000977E0,9.800419922E0
3.669988520E2,1.863624573E-1,1.389710083E0,9.847122803E0
3.670088170E2,6.840774536E-2,1.388213196E0,9.822124786E0
3.670187830E2,3.429368591E-1,1.286424866E0,9.855655060E0
3.670287490E2,1.426533508E-1,1.361718292E0,9.775272217E0
3.670387140E2,2.630030823E-1,1.403930511E0,9.747879181E0
3.670486800E2,-2.529739380E-2,1.390308838E0,9.773475952E0
3.670586450E2,8.876541138E-2,1.338666229E0,9.853110352E0
3.670686110E2,4.243675232E-1,1.319206696E0,9.895322571E0
3.670785760E2,-3.412902832E-2,1.282233582E0,9.873318329E0
3.670885420E2,3.817062378E-1,1.315314789E0,9.721084900E0
3.670985080E2,-1.019380188E-1,1.369202728E0,9.733509064E0
3.671084730E2,3.891906738E-1,1.338067474E0,9.798923035E0
3.671184390E2,3.682342529E-2,1.340612183E0,9.939929810E0
3.671284040E2,2.357597351E-1,1.343605957E0,9.941726074E0
3.671383700E2,1.279838562E-1,1.232686615E0,9.922116852E0
3.671483350E2,3.905378723E-1,1.270857239E0,9.756561127E0
3.671583010E2,7.544311523E-2,1.331630859E0,9.702673187E0
3.671682670E2,1.407073975E-2,1.331481171E0,9.783355408E0
3.671782320E2,2.210902405E-1,1.319356384E0,9.971514130E0
3.671881980E2,3.388952637E-1,1.262624359E0,9.997859344E0
3.671981630E2,2.519261169E-1,1.291214905E0,9.924212494E0
3.672081290E2,7.005432129E-2,1.304387512E0,9.765841827E0
3.672180940E2,8.217910767E-2,1.251996460E0,9.772278442E0
3.672280601E2,2.647993469E-1,1.420695648E0,9.807604980E0
3.672380261E2,1.056802368E-1,1.318009186E0,9.979597321E0
3.672479911E2,2.469863892E-1,1.298549652E0,9.980794830E0
3.672579571E2,3.257226562E-1,1.264570312E0,9.830507355E0
3.672679221E2,2.004331970E-1,1.296004944E0,9.719737701E0
3.672778881E2,-4.760101318E-2,1.317859497E0,9.801018677E0
3.672878531E2,1.919009399E-1,1.359173584E0,9.840985565E0
3.672978191E2,8.382568359E-2,1.338666229E0,9.956395569E0
3.673077851E2,4.496649170E-1,1.308279419E0,9.850865021E0
3.673177501E2,-7.783813477E-2,1.287772064E0,9.870623932E0
3.673277161E2,2.537223816E-1,1.191073151E0,9.720935211E0
3.673376811E2,3.502716064E-2,1.376687164E0,9.779613190E0
3.673476471E2,1.654060364E-1,1.340462494E0,9.809101868E0
3.673576121E2,1.448986816E-1,1.251697083E0,9.997110901E0
3.673675781E2,4.436773682E-1,1.262175293E0,9.898765411E0
3.673775441E2,4.805007935E-2,1.277742920E0,9.820927277E0
3.673875091E2,8.247848511E-2,1.268761597E0,9.800719299E0
3.673974751E2,9.819580078E-2,1.277742920E0,9.954150238E0
3.674074401E2,2.188449097E-1,1.323248291E0,9.976453857E0
3.674174061E2,2.603086853E-1,1.236728210E0,1.003468277E1
3.674273711E2,1.092727661E-1,1.170565796E0,9.957892456E0
3.674373371E2,1.727407837E-1,1.222058716E0,9.886341248E0
3.674473031E2,1.598675537E-1,1.287921753E0,9.751920776E0
3.674572681E2,4.221221924E-2,1.249152374E0,9.904902649E0
3.674672341E2,2.342628479E-1,1.287023621E0,9.939929810E0
3.674771991E2,3.005749512E-1,1.244362335E0,9.934840393E0
3.674871651E2,2.878514099E-1,1.309925995E0,9.765991516E0
3.674971301E2,1.437011719E-2,1.207239532E0,9.773925018E0
3.675070961E2,1.787283325E-1,1.263372803E0,9.802964630E0
3.675170611E2,1.941462708E-1,1.339414673E0,9.848470001E0
3.675270271E2,2.969824219E-1,1.289268951E0,9.789792023E0
3.675369931E2,1.416055298E-1,1.302591248E0,9.833800507E0
3.675469581E2,2.164498901E-1,1.206191711E0,9.758806458E0
3.675569241E2,1.327738953E-1,1.266216888E0,9.745633850E0
3.675668891E2,6.691085815E-2,1.272503815E0,9.736502838E0
3.675768551E2,1.224453735E-1,1.270258484E0,9.892328796E0
3.675868201E2,3.113525391E-1,1.331181793E0,9.826016693E0
3.675967861E2,2.065704346E-1,1.168021088E0,9.802665253E0
3.676067521E2,-6.301895142E-2,1.225052490E0,9.796977081E0
3.676167171E2,1.308279419E-1,1.199156342E0,9.805958405E0
3.676266831E2,1.481918335E-1,1.272952881E0,9.865235138E0
3.676366481E2,2.362088013E-1,1.242416382E0,9.899214478E0
3.676466141E2,-8.532257080E-3,1.228495331E0,9.862091675E0
3.676565791E2,1.899549866E-1,1.216220856E0,9.845775604E0
3.676665451E2,1.222956848E-1,1.150956573E0,9.838291168E0
3.676765111E2,9.415420532E-2,1.215322723E0,9.949958954E0
3.676864761E2,7.918533325E-2,1.206341400E0,9.945917358E0
3.676964421E2,1.740879822E-1,1.231938171E0,9.936486969E0
3.677064071E2,1.692979431E-1,1.221459961E0,9.879605255E0
3.677163731E2,7.259902954E-2,1.224902802E0,9.791438599E0
3.677263381E2,2.171983337E-1,1.209784241E0,9.770033112E0
3.677363041E2,1.348695374E-1,1.311871948E0,9.809700623E0
3.677462701E2,1.454974365E-1,1.218915253E0,9.928403778E0
3.677562351E2,3.064128113E-1,1.263971558E0,9.840835876E0
3.677662011E2,1.969903564E-1,1.202449493E0,9.770931244E0
3.677761661E2,2.704875183E-1,1.237326965E0,9.703571320E0
3.677861321E2,-7.813751221E-2,1.213227081E0,9.751771088E0
3.677960971E2,3.176394653E-1,1.231189728E0,9.816885681E0
3.678060631E2,1.203497314E-1,1.224304047E0,9.866881714E0
3.678160291E2,3.442840576E-1,1.235830078E0,9.786199493E0
3.678259941E2,-6.721023560E-2,1.188378754E0,9.816735992E0
3.678359601E2,3.014730835E-1,1.176852722E0,9.778265991E0
